domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
samsung.com,True,0.9,provider,https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo | https://www.samsung.com/us/apps/samsung-wallet/installment-payments | https://www.samsung.com/ae/offer/payments,"Buy now, Pay Later Flexible financing available for up to 24 months. *Subject to terms and conditions. Valid from Apr 15. 2024 ~ Dec 31. 2024 Buy the Galaxy S24 Now, Pay Later | Learn how to split your purchase into installments using Samsung Wallet and a compatible credit card. Flexible, smaller payment plans made simple. | Samsung Payments | Buy Now Pay Later & Installment Plans | Samsung Gulf Some purchases just can't wait. Now they don't have to with our range of flexible payment options to suit every budget!","The evidence consistently demonstrates Samsung.com promoting and offering flexible financing, installment plans, and buy now pay later payment options directly to customers purchasing smartphones. Since the financing and installment services are presented on Samsung's official domain without indication of third-party exclusivity, the company qualifies as a 'provider' of smartphone financing per the given rules."
maxit.orange.com,False,0.8,unknown,https://maxit.orange.com/en/page-contry-mali.html | https://maxit.orange.com/fr/page-pays-mali.html | https://maxit.orange.com/fr/recharge-operateur-malitel-mali.html,"You just need a credit card or another payment method accepted by Max It: bank card, Google Pay, Apple Pay, and Samsung Pay. Do I need to log in to my account every time I want to top up? Yes, you need to log in to your account to send top-ups. | Puis-je recharger un numéro Malien depuis l’étranger ? Oui, vous pouvez recharger un numéro malien depuis n’importe quel pay | Si le crédit n’est pas reçu après un certain temps, nous vous conseillons de faire vérifier le solde sur le téléphone destinataire par le bénéficiaire de la recharge","All provided pages discuss services related to mobile phone credit top-up and payment methods only, with no mention or evidence that Max it directly offers smartphone financing services such as installment plans, leasing, underwriting, or sales under the target category. Hence, the entity type is unknown as the evidence is insufficient to classify as provider, aggregator, or partner_only."
doctorsim.com,False,0.8,unknown,https://www.doctorsim.com/ca-en/topup-phone/countries/mali | https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica,"Choose the currency (US dollars o euros) and the secure payment method you prefer: PayPal , credit or debit card , Apple Pay , Google Pay , digital currencies , etc. Don't forget to double check all the details before completing your order to speed up the process. | Mobile Top Up Italy - Iliad Top Up Ivory Coast - Orange Top Up Mali - Moov Africa Top Up Mali - Orange Top Up Spain - Vodafone Top Gift Cards Buy or Gift France - Paysafecard Top Phones Unlocks & Checks Phone Model Finder Blacklist Check Carrier Check Apple iPhone 13 Apple iPhone 17 Pro Max Apple iPhone 16 Pro Max Apple iPhone 15 Pro Max","Based only on the provided pages, Doctorsim appears to offer phone top-up and phone unlocking services but there is no evidence that it directly offers smartphone financing, installment sales, leasing, underwriting, or related services. Thus, the entity type is unknown with evidence insufficient to classify the company as a provider, aggregator, or partner_only for smartphone financing."
baluwo.com,False,0.8,unknown,https://baluwo.com/fr/afrique/mali/recharge-mobile-mali,"chez Baluwo nous vous aidons à y parvenir, car vous pouvez recharger un téléphone portable maliens directement sur notre plateforme, de manière rapide, simple et surtout sûre","The provided evidence only shows that Baluwo offers mobile phone recharge services to Mali, with no indication of smartphone financing or related installment sales. Therefore, there is insufficient evidence to classify the company as a provider, aggregator, or partner for smartphone financing."
libon.com,False,0.8,unknown,https://www.libon.com/offre/ml-recharge,Buy Your minutes directly on the app or at one of our points of sale in Europe and the USA,"The provided page evidence shows that Libon offers prepaid calling minutes but does not include any indication of financing, leasing, or selling smartphones either directly or through partners. Therefore, based on the available data, the company cannot be classified as a provider, aggregator, or partner_only for smartphone financing."
orangemoney.fr,False,0.2,unknown,https://orangemoney.fr/envoyer-de-l-argent-au-mali,avec son téléphone portable. Voici quelques exemples : Acheter des recharges prépayées ISAGO Effectuer ses achats en toute sécurité avec le paiement marchand Sarali Payer ses factures d’eau et d’électricité en toute simplicité Renouveler son abonnement télé sans se déplacer Payer ses factures Orange Régler les frais de scolarité Payer ses courses sur Internet Rester informé de l’actualité culturelle via Orange loisir,"The provided page content does not include any clear evidence that Orangemoney FR directly offers, finances, underwrites, leases, or sells smartphones or smartphone financing services. The examples relate to payments and recharges, which are unrelated to smartphone financing. No partner or aggregator relationship is indicated either. Therefore, the entity type must be 'unknown' due to insufficient evidence."
bossrevolution.com,False,0.6,unknown,https://www.bossrevolution.com/en-us/country/mali/international-mobile-topup,You’ll be able to send credit via the app or online to recharge the balance of a mobile phone in Mali.,"The provided page from bossrevolution.com exclusively describes mobile airtime top-up functionality and contains no mention or indication of the company directly offering smartphone financing services, installment plans, or related financial products. Thus, based on the supplied pages, the entity type is classified as 'unknown' due to insufficient evidence."
tecno-mobile.com,False,0.2,unknown,https://www.tecno-mobile.com/ml/promotionstore,"promotionstore | TECNO Smartphones promotionstore | TECNO Smartphones Téléphones PHANTOM CAMON SPARK POP All Models Comparer les modèles Accessories Tablettes Boutiques Assistance Communauté Téléphones PHANTOM CAMON SPARK POP All Models Comparer les modèles Accessories Tablettes Boutiques Assistance Communauté SAISISSEZ L'OBJET DE VOTRE RECHERCHE, PUIS APPUYEZ SUR ENTREE Rechercher TECNO Rechercher Liens rapides Deco","The single retrieved page from the domain contains no explicit mention of TECNO Smartphones directly providing financing, installment payment options, leasing, or related smartphone financing services. There is no indication that TECNO acts as a provider, aggregator, or partner_only in financing. Given the absence of relevant evidence, the entity type is set to unknown with low confidence."
horonyafinance.com,False,0.1,unknown,https://www.horonyafinance.com/mali-telecommunications-moov-africa-malitel-desormais-sous-le-controle-de-letat,Invictus Media Group SARL Immeuble Wendsom à Zogona Av. du Président Thomas Sankara. OUAGADOUGOU BURKINA FASO Tel: +226 74 34 80 20 contact@horonyafinance.com,"The retrieved page contains no evidence that Horonyafinance directly offers smartphone financing, acts as an aggregator, or partners with other financing providers. Based on the provided page, there is insufficient information to classify the company in any of the allowed entity types."
agefaumali.com,False,0.3,unknown,https://agefaumali.com/,"AGEFAU – Pour tout le Mali connecte Rue 394, contigu à l'ex Collège Horizon : ACI 2000 +223 20 29 02 56 courrier@agefau.ml AGEFAU AGEFAU ACCUEIL PRESENTATION Missions ACTUALITES Coupe du Numérique 2ème Edition 3ème Edition Montée des Couleurs NOS PROJETS Centre Accès Universel Centres d’Accès Universel Conteneurisés Projet d’Extension de la Couverture Réseau Projet d’Accès aux Services de Télécommunications des Colle","The retrieved page from agefaumali.com contains no explicit information or indication that the company directly provides, finances, underwrites, leases, or sells smartphones on installments. Therefore, based on the given evidence and rules, the entity type cannot be confidently determined and defaults to 'unknown'."
